"taxa1"	"taxa2"	"taxa3"	"taxa4"	"taxa5"	"taxa6"	"taxa7"	"taxa8"	"taxa9"	"taxa10"	"taxa11"	"taxa12"	"taxa13"	"taxa14"	"taxa15"	"taxa16"	"taxa17"	"taxa18"	"taxa19"	"taxa20"	"taxa21"	"taxa22"	"taxa23"	"taxa24"	"taxa25"	"taxa26"	"taxa27"	"taxa28"	"taxa29"	"taxa30"	"taxa31"	"taxa32"	"taxa33"	"taxa34"	"taxa35"	"taxa36"	"taxa37"	"taxa38"	"taxa39"	"taxa40"	"taxa41"	"taxa42"	"taxa43"	"taxa44"	"taxa45"	"taxa46"	"taxa47"	"taxa48"	"taxa49"	"taxa50"	"taxa51"	"taxa52"	"taxa53"	"taxa54"	"taxa55"	"taxa56"	"taxa57"	"taxa58"	"taxa59"	"taxa60"	"taxa61"	"taxa62"	"taxa63"	"taxa64"	"taxa65"	"taxa66"	"taxa67"	"taxa68"	"taxa69"	"taxa70"	"taxa71"	"taxa72"	"taxa73"	"taxa74"	"taxa75"	"taxa76"	"taxa77"	"taxa78"	"taxa79"	"taxa80"	"taxa81"	"taxa82"	"taxa83"	"taxa84"	"taxa85"	"taxa86"	"taxa87"	"taxa88"	"taxa89"	"taxa90"	"taxa91"	"taxa92"	"taxa93"	"taxa94"	"taxa95"	"taxa96"	"taxa97"	"taxa98"	"taxa99"	"taxa100"	"taxa101"	"taxa102"	"taxa103"	"taxa104"	"taxa105"	"taxa106"	"taxa107"	"taxa108"	"taxa109"	"taxa110"	"taxa111"	"taxa112"	"taxa113"	"taxa114"	"taxa115"	"taxa116"	"taxa117"	"taxa118"	"taxa119"	"taxa120"	"taxa121"	"taxa122"	"taxa123"	"taxa124"	"taxa125"	"taxa126"	"taxa127"	"taxa128"	"taxa129"	"taxa130"	"taxa131"	"taxa132"	"taxa133"	"taxa134"	"taxa135"	"taxa136"	"taxa137"	"taxa138"	"taxa139"	"taxa140"	"taxa141"	"taxa142"	"taxa143"	"taxa144"	"taxa145"	"taxa146"	"taxa147"	"taxa148"	"taxa149"	"taxa150"	"taxa151"	"taxa152"	"taxa153"	"taxa154"	"taxa155"	"taxa156"	"taxa157"	"taxa158"	"taxa159"	"taxa160"	"taxa161"	"taxa162"	"taxa163"	"taxa164"	"taxa165"	"taxa166"	"taxa167"	"taxa168"	"taxa169"	"taxa170"	"taxa171"	"taxa172"	"taxa173"	"taxa174"	"taxa175"	"taxa176"	"taxa177"	"taxa178"	"taxa179"	"taxa180"	"taxa181"	"taxa182"	"taxa183"	"taxa184"	"taxa185"	"taxa186"	"taxa187"	"taxa188"	"taxa189"	"taxa190"	"taxa191"	"taxa192"	"taxa193"	"taxa194"	"taxa195"	"taxa196"	"taxa197"	"taxa198"	"taxa199"	"taxa200"	"taxa201"	"taxa202"	"taxa203"	"taxa204"	"taxa205"	"taxa206"	"taxa207"	"taxa208"	"taxa209"	"taxa210"	"taxa211"	"taxa212"	"taxa213"	"taxa214"	"taxa215"	"taxa216"	"taxa217"	"taxa218"	"taxa219"	"taxa220"	"taxa221"	"taxa222"	"taxa223"	"taxa224"	"taxa225"	"taxa226"	"taxa227"	"taxa228"	"taxa229"	"taxa230"	"taxa231"	"taxa232"	"taxa233"	"taxa234"	"taxa235"	"taxa236"	"taxa237"	"taxa238"	"taxa239"	"taxa240"	"taxa241"	"taxa242"	"taxa243"	"taxa244"	"taxa245"	"taxa246"	"taxa247"	"taxa248"	"taxa249"	"taxa250"	"taxa251"	"taxa252"	"taxa253"	"taxa254"	"taxa255"	"taxa256"	"taxa257"	"taxa258"	"taxa259"	"taxa260"	"taxa261"	"taxa262"	"taxa263"	"taxa264"	"taxa265"	"taxa266"	"taxa267"	"taxa268"	"taxa269"	"taxa270"	"taxa271"	"taxa272"	"taxa273"	"taxa274"	"taxa275"	"taxa276"	"taxa277"	"taxa278"	"taxa279"	"taxa280"
"95"	9	1	10	0	4	11	0	0	0	2	6	0	14	0	0	10	0	19	33	1	1	0	3	0	11	7	9	0	1	0	9	0	15	0	0	1	31	63	0	0	10	18	19	28	18	1	0	9	0	0	0	0	0	1	0	2	0	1	0	0	3	3	13	0	0	20	0	2	0	0	0	10	1	0	45	0	47	13	0	6	0	0	0	0	0	0	0	25	0	0	0	14	0	5	0	58	0	0	0	0	0	8	67	23	0	24	32	0	12	7	0	3	0	0	0	0	22	0	1	1	0	19	0	0	0	0	0	0	0	11	11	0	0	0	0	28	3	13	0	0	0	3	0	22	4	8	8	0	0	45	43	2	0	0	2	0	18	0	37	9	53	8	35	31	22	0	6	0	1	45	0	0	27	0	0	0	0	12	0	0	18	0	2	4	0	0	0	2	7	14	44	0	1	3	4	11	44	4	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	6	0	21	35	0	2	13	0	1	0	22	3	0	2	0	0	0	0	0	0	0	5	28	2	0	0	0	2	0	1	0	29	0	0	0	0	0	0	2	0	0	0	0	34	0	16	0	3	0	0	0	11	0	0	0	0	0	1	0	14	0	0	0	3	0	2	0
"96"	42	0	49	0	4	6	1	0	26	4	0	0	3	0	5	3	0	0	37	27	0	11	0	7	58	22	26	0	0	0	3	0	0	15	0	0	54	4	0	4	46	7	1	6	38	9	0	79	0	3	0	0	0	12	0	0	0	0	0	32	0	0	5	40	0	3	0	2	0	0	0	2	25	0	4	1	1	5	1	20	1	0	0	0	2	0	0	50	0	0	0	0	0	8	2	1	0	0	0	0	0	0	19	12	0	4	0	0	0	0	3	0	0	0	0	0	0	2	40	0	0	1	0	0	0	0	0	0	0	60	4	0	0	31	0	0	0	9	1	0	0	0	0	19	8	0	0	0	0	15	11	4	0	0	6	0	20	0	54	0	7	13	61	1	14	0	2	0	11	19	0	11	58	0	0	0	0	12	0	0	16	0	16	0	2	0	3	27	42	38	1	0	0	3	0	16	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	10	9	0	0	22	6	0	0	48	3	0	4	0	0	3	19	0	0	0	11	0	8	0	0	0	0	0	19	0	4	0	0	0	0	0	1	5	0	0	0	1	12	0	0	0	14	0	0	0	27	0	63	0	0	0	0	6	40	0	0	0	6	0	16	0
"97"	2	0	16	0	1	4	0	0	3	17	4	0	0	0	0	4	0	0	20	19	0	7	0	1	1	1	15	0	0	0	4	0	11	28	0	3	21	0	0	39	45	12	9	19	15	2	0	33	0	0	0	0	0	40	11	0	10	0	11	0	0	0	1	0	0	0	0	5	0	0	0	9	7	2	0	0	39	0	1	7	0	0	5	0	1	0	0	7	0	0	0	24	0	15	3	25	0	0	0	0	0	1	23	26	6	4	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	5	1	1	0	0	1	0	3	0	0	0	1	1	2	0	62	0	2	15	2	0	1	0	18	0	48	0	15	0	0	0	98	2	4	0	0	0	1	21	3	0	20	0	0	0	0	25	2	0	3	0	44	0	0	0	24	11	12	0	2	0	8	10	0	18	36	18	0	0	0	0	0	5	0	0	1	6	0	0	0	4	0	5	0	48	21	0	1	7	1	1	1	4	28	0	2	0	0	0	0	0	0	0	14	3	0	0	0	0	10	0	2	1	19	0	0	0	0	0	0	0	1	0	0	4	11	1	13	0	2	0	0	0	22	0	1	7	0	0	0	2	55	0	0	0	21	0	4	0
"98"	3	0	0	1	0	0	15	0	0	2	3	0	2	0	0	45	0	1	41	2	0	0	0	0	4	0	3	0	0	0	12	0	0	3	3	32	8	7	0	8	11	0	18	2	0	0	0	5	0	0	0	0	0	0	1	0	1	0	11	0	1	0	6	0	0	2	0	0	0	0	0	4	11	0	9	0	6	3	0	43	0	0	0	0	0	1	0	1	0	1	0	8	1	0	16	21	0	1	0	0	0	4	14	19	2	18	0	4	0	34	3	2	2	0	0	0	0	0	7	0	0	0	0	0	0	1	0	2	0	3	15	12	5	0	0	0	0	0	0	0	0	0	0	49	7	0	1	0	0	30	63	0	0	0	9	0	42	0	16	1	0	5	11	16	17	0	0	0	0	8	0	0	3	0	2	0	0	25	0	0	0	0	1	2	13	10	0	25	2	2	0	0	0	12	0	13	18	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	28	15	0	7	10	26	0	0	1	3	0	8	0	1	0	13	3	0	0	36	20	18	0	0	0	4	3	0	0	7	0	0	0	10	0	0	1	0	0	0	0	6	7	23	0	0	0	0	0	21	0	0	0	0	0	0	3	1	0	0	0	31	0	11	0
"99"	12	0	10	33	16	0	0	0	5	0	55	21	19	0	2	25	0	16	23	0	9	0	0	0	20	0	6	0	0	0	0	1	5	24	0	2	22	23	0	16	42	11	20	4	51	2	3	1	0	0	0	0	0	9	0	0	0	0	0	0	6	0	7	34	4	13	0	6	0	0	0	6	1	0	7	0	3	10	0	16	0	0	0	0	0	0	0	5	0	0	0	35	0	57	18	50	0	0	0	0	0	1	76	47	0	0	0	2	16	2	3	0	1	2	0	0	9	1	4	0	0	0	0	0	0	0	0	5	1	9	3	4	0	0	0	0	1	0	0	0	0	0	0	2	2	0	0	0	0	42	6	0	4	0	23	0	15	0	10	4	31	1	1	0	60	0	0	0	3	0	0	0	16	0	0	0	0	21	0	0	0	0	10	8	9	0	21	45	47	14	12	0	5	42	0	42	23	0	0	2	0	0	0	2	0	0	0	23	0	0	15	4	0	13	0	32	43	0	0	8	3	1	16	0	1	0	28	0	0	0	20	21	0	0	5	0	4	0	0	5	0	0	0	1	8	0	0	0	5	0	0	0	0	0	0	0	6	4	2	0	1	49	9	0	9	0	2	0	0	0	0	0	7	0	0	0	2	0	11	0
"100"	0	0	5	5	24	30	2	0	0	29	9	0	5	0	3	7	0	0	62	0	0	0	0	0	40	3	10	2	0	0	1	0	39	0	0	7	7	0	12	5	22	4	1	8	7	35	0	8	0	0	0	0	0	2	1	5	0	0	0	35	6	0	6	0	0	0	0	2	0	0	0	1	35	0	3	0	12	55	5	51	12	0	48	0	0	1	0	12	0	7	0	3	0	9	31	4	0	0	0	14	0	0	0	31	3	20	0	0	3	0	9	2	9	0	0	0	0	0	11	30	0	15	0	0	0	0	0	0	0	0	8	2	1	0	0	0	0	0	0	0	0	7	0	11	3	0	2	0	0	37	0	0	0	0	10	0	24	0	18	34	13	0	12	14	7	0	0	0	0	61	0	0	9	0	0	0	0	43	0	0	10	0	1	0	0	0	0	58	15	0	0	0	0	40	0	0	17	0	0	32	0	0	0	27	0	0	5	0	0	0	0	0	0	1	0	31	5	1	3	31	1	0	3	0	0	0	0	0	0	0	0	0	0	0	16	0	1	0	0	2	0	8	0	1	0	1	1	0	1	0	0	0	0	0	0	0	3	2	0	1	1	0	0	0	21	28	0	0	0	6	0	0	9	0	0	0	0	0	0	0
"101"	121	0	17	24	0	8	5	0	0	0	11	0	10	0	0	13	0	0	15	35	0	0	0	1	1	15	28	0	0	0	2	0	0	5	0	6	88	0	0	0	33	7	20	8	0	0	0	18	0	0	0	10	2	0	1	0	0	0	1	9	0	0	6	2	5	0	0	4	0	4	0	31	30	4	87	0	1	10	4	18	0	5	13	0	0	19	0	11	0	0	0	1	0	10	38	16	0	0	0	0	0	12	17	25	0	12	0	1	14	0	21	11	10	4	0	0	0	4	2	0	0	2	0	0	5	3	0	0	0	9	3	19	0	0	2	0	0	5	9	0	0	0	32	22	8	3	13	0	0	30	18	0	0	0	37	1	14	0	9	0	9	0	13	4	2	0	0	0	0	1	0	0	21	0	0	5	0	6	18	0	5	0	3	6	0	0	6	10	38	6	1	0	2	11	33	5	5	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	23	0	8	6	0	8	1	0	2	2	0	3	0	2	0	0	0	0	0	0	0	30	0	0	0	0	0	0	4	12	1	3	3	0	1	0	0	6	0	0	0	0	1	2	0	11	0	2	1	0	0	4	2	0	4	0	0	0	0	4	0	0	0	10	0	0	0
"102"	21	0	22	3	0	44	17	0	19	0	9	0	4	0	0	39	0	0	10	0	0	1	0	0	2	1	5	0	0	0	9	0	0	0	0	0	20	2	0	36	51	4	37	1	1	0	2	8	0	0	0	0	0	22	12	0	1	0	2	3	0	0	3	1	0	0	0	1	0	8	0	2	12	3	10	0	11	0	21	16	2	0	2	0	0	0	0	2	0	3	0	3	0	0	3	12	0	0	2	0	0	0	13	79	0	28	2	7	2	50	3	1	8	0	5	0	12	0	2	1	0	0	0	0	0	0	0	6	0	1	2	8	0	0	0	0	0	3	0	0	0	0	6	1	21	0	0	0	0	40	6	0	2	0	11	0	12	0	18	1	5	42	18	16	14	0	0	0	5	17	0	0	72	0	0	1	0	9	0	0	0	0	0	5	0	0	1	8	2	3	0	0	0	3	0	17	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	4	15	0	4	8	26	0	0	6	3	0	0	0	4	0	5	8	0	0	21	0	0	0	0	0	5	0	1	0	16	0	2	0	2	0	0	1	0	0	0	0	23	0	3	0	5	0	0	1	25	0	0	0	0	0	0	0	39	0	0	0	14	0	8	0
"103"	1	0	0	38	0	51	0	11	0	16	2	1	88	1	0	55	0	0	15	0	0	4	0	0	40	0	12	0	0	0	4	1	4	20	1	11	42	0	5	0	22	0	16	10	0	3	0	8	0	0	0	0	0	26	2	7	0	0	0	23	2	0	1	20	0	18	0	0	0	0	0	1	48	0	18	0	0	0	2	51	0	0	0	0	0	10	0	74	0	0	0	0	0	5	35	45	0	1	4	0	0	0	25	17	0	30	0	3	9	24	5	0	1	0	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0	11	30	1	2	0	0	0	0	0	0	0	0	0	2	28	2	0	8	0	0	11	4	49	0	0	15	2	9	0	3	0	4	10	43	43	14	0	0	0	0	43	0	3	15	2	0	0	0	23	0	0	1	0	2	13	0	0	3	30	15	0	89	0	2	13	0	1	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	9	0	49	4	0	3	26	29	0	36	1	13	0	61	0	0	0	0	0	0	0	11	0	1	0	0	0	12	7	3	0	11	0	0	0	4	2	0	0	0	0	0	0	17	0	0	0	6	0	0	0	54	0	0	4	0	0	0	0	36	2	0	0	6	0	5	0
"104"	0	3	22	0	0	37	0	0	0	13	3	0	0	0	3	23	0	5	0	2	0	2	0	0	0	5	46	0	0	0	2	0	9	6	0	0	21	0	0	4	3	7	3	4	0	0	9	35	0	0	1	0	0	8	2	6	0	0	1	1	2	0	3	0	0	3	0	3	0	14	0	12	12	0	13	0	0	22	0	18	0	0	0	0	0	4	0	1	0	9	0	2	27	0	2	23	0	1	0	11	0	0	43	19	0	16	27	6	9	1	0	3	0	0	0	4	0	0	4	3	0	4	32	0	0	0	0	0	0	0	15	0	0	0	0	1	0	0	0	0	0	0	0	3	10	0	1	4	0	24	17	0	0	0	9	0	11	0	7	1	0	18	40	20	13	0	3	0	0	9	0	0	7	0	0	4	0	42	0	3	1	0	0	0	0	0	0	0	12	5	1	1	4	2	0	2	14	0	0	0	4	0	0	42	0	0	0	0	0	0	0	0	0	2	0	8	3	0	0	72	1	0	5	0	4	0	3	0	0	0	0	0	0	0	4	2	2	0	3	0	0	1	6	1	20	0	0	0	1	0	0	0	0	0	1	0	0	3	0	0	0	0	0	1	9	0	13	3	0	0	0	0	0	2	0	0	6	0	0	0
"105"	113	0	87	1	18	18	2	0	11	12	17	1	0	0	0	12	0	14	12	12	1	0	0	0	4	10	4	0	0	0	4	0	0	8	0	18	4	0	0	2	21	0	64	5	5	11	0	7	0	19	0	0	0	16	0	13	0	0	0	0	0	0	4	0	0	6	1	3	0	0	0	16	23	0	10	1	7	1	8	4	0	0	3	0	0	0	0	4	0	45	0	4	0	1	27	78	0	0	1	0	0	0	4	3	1	0	0	6	22	4	5	6	11	0	0	0	0	1	2	0	0	0	0	51	0	0	0	10	0	7	4	0	0	0	0	0	16	0	0	0	0	0	0	7	3	0	2	0	0	53	121	0	0	0	9	0	7	0	2	0	6	0	17	0	24	0	0	0	0	0	0	4	12	0	0	0	0	67	23	0	21	2	17	0	0	0	72	8	28	0	18	0	5	24	0	6	14	0	0	0	0	0	0	16	0	0	0	1	0	0	0	1	0	17	0	116	4	0	9	5	4	0	0	0	2	0	1	0	0	0	9	4	0	0	3	2	9	0	0	0	1	1	0	0	36	2	0	0	0	0	0	0	0	0	0	0	13	0	0	0	12	31	0	1	0	0	0	0	0	0	0	17	1	0	0	0	0	0	0	0
"106"	37	0	2	9	1	2	2	1	0	5	26	2	0	0	0	18	0	0	10	3	1	17	0	0	2	1	3	1	0	0	25	1	28	1	0	1	41	7	0	0	7	1	5	3	1	0	0	30	0	0	0	0	1	1	0	1	1	0	0	0	0	0	11	20	0	20	0	0	0	0	0	10	26	0	6	0	8	5	0	25	0	0	0	0	0	0	0	7	0	0	0	0	0	18	25	1	0	0	0	0	0	0	35	4	0	13	4	0	5	10	10	2	0	0	1	0	0	11	5	10	2	6	0	0	0	2	0	0	0	0	2	1	0	0	0	0	4	1	0	0	0	1	0	10	21	0	31	0	0	16	11	0	0	0	17	0	19	0	3	0	0	0	10	24	19	0	8	7	3	2	0	8	4	0	0	0	32	15	2	0	0	0	2	1	0	0	16	7	22	10	16	0	0	15	1	16	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	21	0	11	6	0	8	3	0	0	1	1	1	0	3	0	1	1	4	0	0	0	18	1	5	5	0	0	0	0	0	0	3	0	0	0	15	0	0	0	0	0	0	4	5	0	0	0	0	4	0	0	37	0	0	14	0	0	0	1	8	0	3	0	13	1	0	0
"107"	35	0	6	4	0	11	1	0	0	0	7	0	3	0	0	32	0	0	13	2	0	0	2	0	3	0	3	0	0	0	10	0	0	5	0	0	35	0	0	1	34	0	16	1	10	0	3	58	0	0	0	0	0	7	0	0	0	0	0	0	5	0	0	1	0	10	0	10	0	0	0	26	54	0	4	0	3	0	1	24	18	0	0	0	0	0	0	0	0	0	0	9	0	0	5	22	0	0	0	0	0	0	9	5	0	7	0	0	5	1	3	2	2	0	0	0	0	32	0	0	0	0	0	0	0	7	0	1	2	0	7	0	0	0	0	5	0	0	0	1	0	0	0	13	2	8	1	0	0	21	8	2	0	0	10	0	2	0	3	0	1	1	6	0	14	0	0	0	8	1	0	1	14	0	0	0	0	23	0	0	0	0	15	2	0	0	3	11	8	1	0	0	0	11	0	6	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	16	0	25	26	0	0	2	8	0	0	0	25	0	1	0	1	0	42	14	0	0	11	0	6	0	0	0	2	0	0	0	24	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	11	3	12	0	1	0	0	0	0	0	2	9	21	0	0	0	4	0	2	0
"108"	5	0	16	0	16	0	0	0	0	0	11	0	4	0	1	4	0	0	40	3	0	14	0	2	20	10	11	0	2	0	12	0	0	0	13	0	26	0	0	0	10	0	1	5	0	4	1	3	0	4	23	0	0	16	2	0	0	0	0	3	0	0	57	8	0	0	0	0	0	0	0	1	8	0	0	0	28	1	0	28	11	0	0	0	0	0	0	16	0	0	0	4	0	1	2	8	7	0	1	1	0	0	8	43	0	2	0	8	5	2	0	2	0	2	0	0	0	0	2	1	0	11	0	0	7	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	11	0	0	0	0	5	16	1	0	0	22	3	6	0	86	0	1	0	19	5	50	0	0	0	0	13	0	0	31	0	0	0	0	23	4	0	0	0	3	2	0	3	4	23	7	21	1	0	0	23	0	6	27	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	16	2	0	0	86	5	0	0	5	7	0	19	0	0	0	6	0	0	0	29	0	5	0	0	0	0	0	0	0	3	0	0	0	17	0	0	0	0	0	0	0	1	0	1	0	0	39	0	0	67	17	0	0	0	0	0	0	0	0	0	0	0	0	5	0
"109"	0	2	10	1	14	11	0	1	0	0	29	7	8	0	8	7	0	6	6	0	0	4	0	1	10	18	31	0	0	0	6	0	14	0	0	0	74	16	0	0	6	11	15	14	11	0	0	30	0	0	0	0	0	2	1	0	3	0	2	0	0	0	1	4	0	27	0	0	0	0	0	3	18	10	10	0	7	11	27	19	1	0	0	0	0	1	1	4	0	0	0	6	0	0	1	42	0	0	0	0	0	2	5	37	0	1	0	0	1	0	0	0	14	0	0	0	0	4	18	20	0	8	0	0	0	1	0	0	0	0	3	1	7	6	0	0	0	0	0	0	2	0	1	18	0	5	0	0	0	6	22	14	0	0	29	0	11	0	1	0	0	2	22	4	12	1	3	0	24	4	0	0	29	0	0	0	0	9	0	0	1	0	1	0	0	0	2	15	25	1	0	0	1	24	0	30	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	37	13	0	14	2	10	0	0	2	14	0	0	0	0	1	13	0	0	0	19	0	5	0	0	0	0	0	17	1	9	0	0	0	0	0	0	0	0	0	0	0	11	0	2	0	4	7	7	0	5	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0
"110"	16	0	13	0	3	11	0	0	1	1	13	0	26	25	3	37	0	1	5	6	11	8	0	2	7	2	11	0	0	0	1	0	0	6	0	2	7	11	0	0	51	3	37	0	0	5	1	43	0	0	0	0	0	3	26	0	3	0	6	1	1	0	0	2	0	7	0	4	0	0	0	11	6	7	5	0	10	15	0	98	0	7	20	0	0	0	0	1	0	0	0	3	0	7	5	12	0	0	20	0	0	0	6	28	0	17	0	2	1	8	28	0	7	0	0	1	11	6	0	0	0	29	0	0	0	40	0	0	0	5	19	10	0	2	1	0	1	18	1	0	10	3	1	24	30	0	0	0	0	9	25	1	0	0	3	0	54	4	23	0	0	22	20	2	40	0	5	0	2	4	3	0	2	0	0	4	0	6	0	0	2	22	27	1	0	0	9	16	10	1	4	0	0	3	0	28	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	3	50	0	21	23	2	0	0	11	7	0	0	0	0	0	0	0	0	0	18	0	0	2	0	0	2	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	7	0	1	30	11	0	6	0	0	0	1	0	0	0	8	0	7	0	0	0
"111"	30	4	1	0	22	77	8	0	0	0	5	4	0	0	6	27	0	3	17	12	0	0	0	0	2	9	2	0	0	0	3	1	1	5	0	0	40	0	0	13	14	1	1	12	0	12	0	20	0	0	0	0	0	0	0	1	13	0	3	1	3	0	2	1	0	0	4	0	0	0	0	8	28	0	9	0	12	7	1	28	3	9	5	13	0	2	0	0	0	1	0	1	0	0	5	7	0	0	2	0	0	62	16	24	0	5	0	0	2	6	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	1	0	0	2	2	0	0	0	0	0	3	2	0	0	0	3	3	4	5	1	0	1	9	17	3	0	0	10	0	19	0	8	0	4	14	5	4	13	1	23	0	1	5	2	0	33	0	0	0	0	8	0	0	0	0	1	44	0	0	0	40	9	0	3	0	0	4	0	1	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	3	5	27	0	1	3	23	0	0	27	1	0	21	0	0	3	0	0	0	0	0	0	8	0	0	0	0	10	0	0	2	0	0	1	0	0	0	2	0	0	17	0	9	0	38	0	0	0	0	0	30	0	0	0	0	0	0	0	2	0	0	0	17	0	12	2
"112"	5	0	16	1	4	3	0	0	16	0	16	6	0	0	0	6	1	0	66	0	0	0	7	0	3	28	6	0	0	0	25	0	16	8	0	0	17	12	0	5	20	0	17	8	0	1	5	113	0	0	0	0	0	18	0	0	0	1	16	4	0	0	6	28	2	0	0	0	0	9	0	24	15	0	13	0	6	2	0	4	0	0	0	0	0	1	0	23	0	0	0	14	0	0	5	11	0	0	0	0	0	0	32	4	1	0	0	13	6	24	0	0	1	0	0	1	0	3	28	0	0	0	0	0	0	17	0	8	0	1	1	0	0	0	0	0	22	0	0	0	0	0	0	38	16	0	24	0	5	25	14	0	4	0	21	0	4	0	12	10	0	19	18	8	25	0	0	2	21	13	0	1	24	0	0	0	0	59	0	0	5	0	10	1	0	0	0	20	52	13	1	0	0	10	0	26	18	2	0	6	2	0	0	1	0	0	0	0	0	0	0	0	0	19	0	21	16	0	10	21	7	0	6	0	18	0	17	0	0	0	4	0	0	0	50	6	0	0	0	0	0	1	1	5	2	0	1	0	2	0	15	0	0	0	0	0	2	0	0	0	0	9	0	25	9	11	0	4	0	0	0	0	0	0	0	0	0	0	2	0
"113"	11	1	36	18	0	31	3	0	21	4	3	0	0	0	0	93	0	0	26	37	0	28	0	1	1	8	5	0	0	0	5	2	0	0	0	0	35	3	27	6	10	58	38	21	1	23	0	11	0	0	0	0	0	13	3	1	0	0	0	45	0	0	19	9	0	0	0	2	0	0	0	0	26	0	64	2	38	1	0	14	0	0	0	0	0	6	0	19	0	10	0	14	0	2	33	14	0	0	0	0	0	2	8	21	6	1	0	24	3	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	19	0	0	0	0	3	22	5	0	0	11	0	58	0	0	0	0	0	1	17	2	0	0	0	0	30	28	0	0	0	16	2	13	0	35	0	1	0	11	40	7	0	8	0	1	16	0	1	20	0	0	0	0	32	0	0	0	0	4	7	0	0	7	16	6	2	0	0	0	0	1	43	4	2	0	2	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	5	0	4	4	28	0	16	10	0	0	8	0	0	0	7	0	0	0	28	0	60	0	0	0	0	5	37	1	33	0	0	0	4	0	0	0	0	0	0	0	23	1	0	0	2	10	0	0	43	0	2	0	0	1	85	0	16	0	0	0	30	0	0	0
"114"	107	0	118	0	0	88	0	0	2	0	21	1	0	0	0	13	0	0	16	0	3	0	0	3	4	6	3	16	0	0	1	4	3	30	0	1	16	0	0	0	14	0	0	18	13	6	1	19	0	11	0	0	0	7	0	0	2	0	0	0	0	0	0	0	0	2	3	40	0	0	0	4	7	0	30	0	0	0	7	4	1	0	0	0	0	0	0	4	0	8	0	0	10	2	0	24	0	0	0	0	0	0	79	9	16	15	0	18	0	8	6	0	0	0	0	0	2	6	21	0	1	32	0	0	0	0	0	0	0	0	3	0	13	0	0	0	0	2	1	0	0	0	0	0	10	6	0	3	0	8	2	0	0	0	5	0	16	1	31	0	2	0	21	92	3	0	0	1	10	5	0	0	2	0	0	0	0	14	0	0	0	0	4	2	0	0	50	70	12	9	9	0	0	26	0	9	14	0	0	0	0	0	1	2	1	0	0	2	0	0	0	24	0	54	0	79	28	0	9	5	8	0	1	8	1	0	0	0	1	0	0	0	0	0	3	0	9	0	0	12	0	0	0	0	4	1	1	0	0	0	0	0	0	0	0	0	3	1	1	0	6	0	0	0	34	2	0	0	0	0	0	0	8	0	0	0	10	0	0	0
"115"	87	0	15	5	0	38	10	0	2	0	0	0	0	0	0	1	0	22	1	4	0	4	0	2	22	1	12	0	0	0	9	0	7	5	0	0	8	6	1	22	33	0	1	5	0	0	0	39	0	29	0	11	0	2	0	0	0	0	1	6	0	0	3	28	0	9	2	11	0	0	0	5	4	0	0	0	41	0	0	4	0	14	0	0	0	0	0	18	0	1	0	13	0	0	13	10	0	0	0	0	0	0	12	0	0	11	0	1	1	0	22	0	8	0	0	0	0	6	6	0	0	0	2	0	0	0	0	0	0	0	1	3	3	0	0	0	0	0	0	0	0	0	0	8	3	0	6	0	0	2	18	0	0	2	0	0	16	0	12	1	0	1	4	2	1	0	1	0	2	6	0	7	9	0	0	0	0	14	0	0	1	0	0	1	0	0	15	1	4	1	9	0	0	6	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7	0	31	11	0	0	0	17	3	3	0	18	0	1	2	0	0	1	1	0	0	9	0	9	2	0	1	1	0	2	0	3	0	0	15	45	0	5	22	0	0	0	0	11	2	7	0	1	3	0	0	0	5	0	0	0	0	0	0	5	0	0	0	5	0	0	0
