"taxa1"	"taxa2"	"taxa3"	"taxa4"	"taxa5"	"taxa6"	"taxa7"	"taxa8"	"taxa9"	"taxa10"	"taxa11"	"taxa12"	"taxa13"	"taxa14"	"taxa15"	"taxa16"	"taxa17"	"taxa18"	"taxa19"	"taxa20"	"taxa21"	"taxa22"	"taxa23"	"taxa24"	"taxa25"	"taxa26"	"taxa27"	"taxa28"	"taxa29"	"taxa30"	"taxa31"	"taxa32"	"taxa33"	"taxa34"	"taxa35"	"taxa36"	"taxa37"	"taxa38"	"taxa39"	"taxa40"	"taxa41"	"taxa42"	"taxa43"	"taxa44"	"taxa45"	"taxa46"	"taxa47"	"taxa48"	"taxa49"	"taxa50"	"taxa51"	"taxa52"	"taxa53"	"taxa54"	"taxa55"	"taxa56"	"taxa57"	"taxa58"	"taxa59"	"taxa60"	"taxa61"	"taxa62"	"taxa63"	"taxa64"	"taxa65"	"taxa66"	"taxa67"	"taxa68"	"taxa69"	"taxa70"	"taxa71"	"taxa72"	"taxa73"	"taxa74"	"taxa75"	"taxa76"	"taxa77"	"taxa78"	"taxa79"	"taxa80"	"taxa81"	"taxa82"	"taxa83"	"taxa84"	"taxa85"	"taxa86"	"taxa87"	"taxa88"	"taxa89"	"taxa90"	"taxa91"	"taxa92"	"taxa93"	"taxa94"	"taxa95"	"taxa96"	"taxa97"	"taxa98"	"taxa99"	"taxa100"	"taxa101"	"taxa102"	"taxa103"	"taxa104"	"taxa105"	"taxa106"	"taxa107"	"taxa108"	"taxa109"	"taxa110"	"taxa111"	"taxa112"	"taxa113"	"taxa114"	"taxa115"	"taxa116"	"taxa117"	"taxa118"	"taxa119"	"taxa120"	"taxa121"	"taxa122"	"taxa123"	"taxa124"	"taxa125"	"taxa126"	"taxa127"	"taxa128"	"taxa129"	"taxa130"	"taxa131"	"taxa132"	"taxa133"	"taxa134"	"taxa135"	"taxa136"	"taxa137"	"taxa138"	"taxa139"	"taxa140"	"taxa141"	"taxa142"	"taxa143"	"taxa144"	"taxa145"	"taxa146"	"taxa147"	"taxa148"	"taxa149"	"taxa150"
"166"	24	43	0	4	12	0	0	0	0	0	0	39	0	6	0	0	0	65	11	0	0	12	32	23	0	0	10	0	0	4	0	17	0	0	23	0	0	33	3	0	17	14	26	0	4	0	3	12	3	0	3	0	11	0	0	0	0	0	1	20	0	15	0	1	0	0	6	21	81	74	0	7	1	0	1	18	0	0	3	14	0	21	0	0	11	0	0	0	22	42	44	2	4	30	0	1	19	4	13	5	3	0	17	0	36	17	0	0	4	19	0	0	0	1	4	0	1	4	6	4	31	22	58	0	32	129	3	8	6	1	0	0	0	30	19	102	0	0	1	5	0	3	3	33	13	10	0	1	69	6
"167"	7	10	0	9	40	0	0	0	10	0	0	28	0	10	32	0	0	0	0	0	0	8	12	0	0	0	48	0	0	21	0	2	0	0	3	0	0	0	5	13	48	2	2	0	19	0	17	71	0	0	3	0	31	8	0	16	28	7	5	41	0	0	0	2	2	0	1	29	32	37	0	20	0	25	8	18	0	0	1	46	0	16	0	0	2	0	0	5	18	2	0	0	19	12	0	0	41	0	81	0	10	7	28	2	44	4	8	1	0	38	35	0	7	0	0	0	8	2	4	24	91	24	29	0	14	38	3	33	47	14	0	2	0	80	22	13	0	0	0	6	1	1	2	24	27	47	0	4	3	0
"168"	16	9	0	9	13	0	0	1	0	1	0	10	9	6	2	0	0	1	10	0	2	2	1	2	8	1	20	0	12	10	0	3	3	4	11	0	0	0	20	0	13	0	0	0	16	0	13	28	0	0	0	0	14	1	0	5	6	0	0	35	0	8	0	1	0	0	0	84	2	14	1	1	1	8	3	19	0	0	2	21	0	3	4	0	3	5	0	12	27	10	0	0	22	38	0	0	22	0	33	1	17	0	35	4	0	27	10	0	10	6	3	0	3	0	0	0	9	1	1	1	27	4	33	0	1	8	0	1	0	1	2	1	0	0	20	32	0	0	11	2	14	0	0	31	2	20	0	0	3	3
"169"	10	8	12	12	16	0	0	0	12	0	0	15	20	0	15	0	0	1	3	0	2	6	20	0	0	0	3	0	39	5	0	9	0	0	5	0	0	0	7	0	24	35	0	0	10	0	7	16	19	0	2	0	2	0	6	14	77	0	5	28	0	1	1	0	0	0	0	28	40	36	1	0	17	20	6	5	1	0	2	68	0	3	0	0	41	0	0	0	53	0	0	0	3	51	0	0	4	1	36	9	25	0	58	12	1	24	0	0	9	33	0	0	6	0	0	8	17	2	0	35	82	43	15	0	0	5	2	2	19	9	0	38	0	15	3	18	0	0	5	7	13	0	0	13	3	15	0	1	21	0
"170"	1	36	1	4	62	0	0	0	0	0	2	3	4	0	17	0	0	0	5	0	2	4	0	0	0	0	7	0	4	19	1	9	9	12	11	0	0	0	0	0	86	26	0	0	2	0	46	44	0	0	0	0	11	2	0	4	2	0	39	13	0	18	0	0	24	0	8	10	48	21	0	4	1	6	17	30	0	0	7	21	0	2	0	0	0	0	2	7	56	7	0	0	1	23	0	1	47	0	36	0	4	0	63	0	7	53	0	0	1	45	0	0	1	0	1	0	0	0	0	0	9	1	19	0	0	26	0	1	0	26	1	19	0	27	11	51	0	0	4	25	8	0	0	9	14	2	2	0	9	13
"171"	0	5	11	1	8	2	0	0	0	1	0	11	1	0	42	11	1	6	27	0	0	26	2	7	5	0	0	0	1	35	0	3	0	12	13	4	6	2	3	0	12	68	1	0	11	0	18	17	0	1	0	23	10	0	1	3	12	0	6	25	0	31	3	30	11	0	3	48	41	52	2	0	25	1	0	45	0	0	0	53	0	13	0	0	2	0	0	0	23	51	0	0	0	44	0	0	33	0	13	0	3	1	21	0	0	13	0	0	0	26	0	0	0	10	0	2	8	14	2	12	22	22	10	0	2	35	0	4	1	16	7	16	0	35	22	17	2	0	3	46	35	3	0	23	1	28	0	8	45	15
"172"	0	26	26	14	17	0	0	0	0	0	1	10	1	1	29	0	0	19	14	0	1	14	18	0	7	0	6	0	6	13	0	4	0	3	10	0	0	7	0	0	22	32	0	0	21	17	7	30	0	0	0	0	4	2	0	19	6	0	17	25	0	3	8	11	0	0	0	16	11	73	0	15	1	10	1	2	0	0	0	8	0	7	0	0	0	0	0	0	23	46	4	2	13	1	1	0	15	6	20	0	10	0	42	0	1	8	0	0	11	60	0	0	0	0	0	0	16	10	1	8	41	0	3	0	0	7	8	41	0	0	0	1	0	6	29	32	0	0	0	10	3	0	0	20	32	44	2	0	13	38
"173"	0	2	2	26	31	0	0	0	10	6	18	26	0	0	0	3	0	0	46	1	0	13	0	10	0	0	9	0	4	18	5	15	0	6	24	0	0	5	11	0	37	0	0	0	26	0	86	69	0	0	2	0	39	0	7	6	0	0	0	24	0	28	1	7	0	26	5	15	14	50	0	33	0	21	0	36	0	0	0	9	0	52	0	0	0	0	0	10	60	0	0	0	2	4	0	0	16	0	14	0	46	0	35	4	10	17	22	0	0	59	0	0	0	0	3	0	11	2	0	0	96	23	2	0	15	26	0	1	1	0	0	1	0	9	37	9	0	0	0	40	1	0	1	16	4	7	0	0	10	16
"174"	1	11	0	81	331	0	0	0	4	0	0	20	0	0	3	8	0	1	19	0	0	3	0	0	0	0	0	5	4	9	1	0	13	1	53	0	0	0	1	0	83	1	3	0	0	0	10	20	1	0	6	0	30	0	0	25	4	0	12	11	1	7	0	2	0	0	0	42	14	23	0	0	0	1	0	32	4	0	0	17	0	10	0	0	20	0	0	0	46	1	0	0	11	13	0	0	23	0	13	0	14	0	5	0	3	1	52	1	0	9	2	0	1	0	0	0	0	0	2	0	20	10	22	0	0	32	3	4	11	12	0	3	0	7	56	40	0	0	1	56	1	0	2	15	5	19	0	0	7	2
"175"	0	4	44	44	4	0	0	0	0	0	2	11	28	0	5	0	0	0	22	4	0	2	22	0	0	1	44	0	30	0	0	6	0	3	7	3	7	0	3	0	48	0	0	0	15	0	6	46	0	3	3	0	22	6	0	26	8	0	16	6	0	14	0	0	0	8	0	1	26	4	0	0	2	7	0	15	2	1	5	4	0	18	0	0	6	0	0	0	20	7	0	0	0	23	0	0	77	9	97	0	19	0	49	8	1	12	9	5	20	41	0	0	5	5	0	0	0	10	0	15	5	63	28	0	0	0	0	1	0	21	0	6	2	7	37	25	0	0	11	70	25	0	15	23	4	33	0	0	14	1
"176"	0	8	31	0	4	0	0	0	0	0	0	1	2	0	21	0	0	0	24	4	0	37	2	2	15	0	10	0	12	0	0	3	0	6	1	0	0	0	1	0	7	1	0	0	4	0	13	10	5	0	2	0	40	1	0	13	13	0	0	39	0	2	0	0	0	10	1	24	7	11	1	10	11	0	1	7	0	0	6	24	0	20	0	0	0	19	0	7	73	11	0	0	28	40	0	2	18	0	19	0	8	0	10	10	12	1	0	0	10	3	0	0	18	0	0	0	1	28	0	1	17	0	5	0	0	1	1	0	0	9	0	0	3	25	2	33	1	0	0	14	5	4	0	9	38	31	0	0	61	2
"177"	0	49	0	0	22	0	1	0	1	15	1	57	1	0	19	0	0	0	17	0	0	4	0	18	1	0	17	0	3	2	0	15	0	20	31	0	0	0	1	0	23	21	0	0	3	0	34	161	0	5	0	0	76	0	0	17	19	0	1	4	0	0	0	0	0	7	0	19	30	59	0	12	0	12	0	12	0	0	0	53	0	12	0	0	17	0	8	16	41	12	0	0	66	33	0	0	82	28	28	0	7	2	1	0	1	23	3	0	0	4	38	0	0	0	0	0	4	22	0	1	52	13	11	0	10	4	10	2	8	5	0	5	0	14	27	60	0	0	0	9	27	1	0	36	3	26	0	6	15	1
"178"	0	74	0	0	246	0	0	0	16	0	0	1	2	0	0	0	0	0	4	11	0	19	5	0	3	0	0	0	24	4	0	3	2	38	42	0	0	0	9	4	26	52	0	1	4	0	37	34	0	0	1	9	6	3	0	0	0	0	0	19	0	3	0	0	8	0	0	1	9	76	0	0	5	1	2	6	0	2	0	12	0	16	0	0	0	0	0	0	49	0	0	0	0	39	0	0	61	7	71	0	6	0	15	3	8	5	15	0	0	23	0	0	2	0	0	0	0	0	3	1	39	24	29	0	0	7	0	2	5	35	0	0	0	28	13	42	0	0	0	12	9	0	0	20	39	16	0	0	13	0
"179"	0	10	13	0	3	0	0	0	0	5	20	17	4	0	2	3	0	0	18	0	8	0	0	0	15	0	2	0	43	10	2	3	0	0	38	3	0	0	4	2	53	14	0	0	4	0	4	38	0	0	0	16	1	19	0	24	0	0	13	61	0	0	0	6	0	0	0	53	8	41	0	0	0	9	2	35	0	0	21	44	0	16	0	0	16	0	0	12	26	1	0	0	51	7	0	0	70	0	23	0	11	0	27	0	5	5	1	0	7	75	0	0	0	0	3	2	5	5	0	7	87	24	8	5	0	12	14	0	11	6	0	8	0	17	31	60	0	0	1	7	11	0	3	40	3	12	2	0	7	1
"180"	0	16	0	14	179	0	0	1	15	0	0	38	5	0	23	0	0	0	12	13	0	55	1	56	2	0	1	0	0	6	8	36	0	2	0	0	0	0	13	30	51	6	0	0	7	0	13	90	0	0	0	0	12	1	0	1	2	0	7	12	0	19	2	7	11	2	9	11	16	34	0	6	0	31	1	40	0	0	1	16	0	14	0	0	12	0	0	3	38	2	0	5	29	3	0	0	9	1	11	2	48	0	79	9	20	30	0	0	0	29	1	0	1	0	0	0	14	5	0	27	45	19	43	0	12	87	1	2	82	0	0	0	0	0	75	67	0	0	1	4	9	19	0	30	16	44	0	6	36	7
"181"	0	0	0	27	34	0	0	0	0	3	0	14	2	0	0	1	0	2	7	0	0	15	24	1	0	0	2	1	14	7	0	7	0	9	6	1	0	0	12	1	17	1	0	0	22	0	4	102	2	0	0	0	6	0	0	8	17	0	0	3	0	3	0	20	0	0	6	11	44	62	0	8	1	8	3	2	0	0	0	40	0	10	0	0	1	0	0	0	9	11	0	0	1	3	0	0	37	0	6	0	13	0	6	13	0	14	0	14	0	14	0	0	1	0	20	0	1	20	5	0	20	3	4	0	0	11	4	0	0	5	0	6	0	1	14	47	0	0	0	10	21	3	0	36	8	18	0	6	9	4
"182"	12	15	4	45	28	0	35	12	0	0	2	7	19	0	48	6	0	0	38	0	0	2	0	8	0	0	43	0	31	29	0	1	35	3	41	0	0	0	5	0	25	8	0	0	53	0	7	16	0	0	0	3	25	2	0	0	6	0	1	50	12	6	1	3	3	0	3	17	58	5	1	0	11	38	5	33	0	0	1	11	0	44	0	0	2	25	0	0	25	7	15	0	7	41	0	0	39	2	49	2	3	0	31	0	0	5	0	2	0	28	17	0	1	0	2	0	9	21	0	4	57	63	21	0	0	0	0	0	21	14	0	18	0	5	74	88	0	0	9	5	65	0	0	34	30	30	2	1	19	3
"183"	0	24	1	0	67	0	0	6	0	0	0	13	12	25	2	0	0	0	63	0	0	2	3	6	0	0	3	0	5	45	0	12	3	45	26	0	0	0	32	0	20	11	0	0	34	17	3	85	2	0	0	0	13	0	0	0	2	9	11	43	0	0	0	0	22	0	10	98	0	75	0	1	0	12	23	1	0	0	2	25	0	75	0	0	2	0	0	12	34	4	1	0	7	11	0	0	32	14	36	0	6	3	32	7	15	30	36	1	9	61	0	0	3	0	2	0	1	21	0	23	29	4	15	0	12	0	0	0	45	19	0	9	0	14	55	44	0	0	0	17	37	7	0	17	24	74	0	0	5	2
"184"	3	39	0	0	139	0	0	0	3	0	0	11	6	1	0	0	0	0	5	0	0	1	0	0	4	0	2	0	0	10	0	19	0	26	4	0	0	0	8	2	46	3	0	0	2	0	12	74	0	0	1	0	13	3	0	15	12	0	1	11	0	54	1	6	0	4	1	8	20	27	0	0	0	6	1	12	0	0	15	66	0	49	0	2	0	0	0	0	15	2	0	0	1	11	0	0	48	7	22	0	0	0	7	20	3	40	8	0	1	24	9	0	4	0	2	2	13	2	0	21	25	14	13	0	4	1	15	0	12	3	6	20	0	14	25	42	0	0	0	8	0	0	0	25	5	13	6	0	13	1
"185"	0	23	6	8	2	0	0	0	0	0	0	95	0	0	4	0	0	1	1	0	5	4	5	0	0	4	4	0	21	12	0	20	0	37	27	0	0	0	2	1	89	10	0	0	17	0	42	56	2	0	1	13	6	0	0	21	1	0	0	38	0	32	0	0	11	1	0	58	40	24	0	0	0	5	3	5	0	0	1	52	0	38	0	1	2	0	0	16	60	6	0	4	1	32	0	0	33	23	81	0	17	3	13	0	2	17	0	0	8	76	0	0	0	8	0	0	0	0	14	0	19	8	19	0	5	13	0	0	25	28	0	5	0	9	18	47	0	0	0	1	7	1	0	1	14	27	0	0	14	0
"186"	1	7	11	21	69	2	0	0	1	4	7	1	27	5	39	5	3	1	17	0	3	2	4	8	19	0	8	0	0	25	0	23	0	6	31	24	0	2	15	2	44	1	0	0	10	0	25	28	0	9	3	0	47	0	0	34	28	0	16	1	0	19	0	6	0	0	0	34	19	36	0	5	0	2	1	1	30	0	0	8	0	16	0	0	1	0	0	2	21	1	5	0	0	15	0	19	30	25	39	2	39	0	31	0	7	8	1	4	2	70	1	0	0	2	0	0	6	1	0	1	87	31	12	0	30	8	9	1	18	0	0	0	1	10	8	37	0	0	0	11	0	2	0	25	3	36	0	0	9	0
"187"	0	70	0	0	8	0	0	0	6	0	0	20	2	0	3	0	0	7	28	0	0	2	34	1	12	4	13	0	0	7	0	24	0	6	9	0	11	0	0	2	13	39	0	0	11	0	4	72	0	0	0	0	7	0	0	15	4	0	6	7	0	1	0	2	0	0	5	27	16	85	0	3	7	23	10	17	1	0	0	22	0	18	1	0	0	0	0	0	23	0	2	3	1	19	4	0	3	0	33	2	13	1	28	0	0	6	2	0	1	58	0	0	0	9	0	0	3	65	4	0	54	9	28	0	0	15	0	10	3	2	0	0	10	5	23	38	2	0	4	24	2	0	1	33	2	19	0	1	13	11
"188"	0	5	1	0	12	3	0	0	0	1	0	0	28	2	17	0	0	0	10	0	0	15	5	0	0	0	6	7	0	0	0	1	0	0	13	0	0	26	8	12	4	6	0	3	1	0	31	26	20	1	0	0	21	0	0	0	1	0	1	6	0	4	0	8	9	0	1	5	22	53	0	0	0	13	0	1	4	0	0	40	0	17	0	0	1	0	1	18	58	3	0	0	14	4	1	0	22	3	57	1	2	0	14	0	1	14	8	0	11	47	0	0	5	0	0	0	1	0	0	4	18	1	10	0	0	1	51	2	5	13	4	11	0	5	21	66	0	0	0	7	1	0	0	4	51	4	0	6	10	21
"189"	0	24	18	142	151	0	3	0	0	0	4	57	9	0	37	2	2	0	32	0	0	2	3	17	35	0	0	0	0	18	8	89	0	2	14	0	0	0	11	0	14	15	5	5	11	0	12	13	0	4	0	0	10	0	0	4	8	0	3	24	0	13	0	2	1	5	0	23	113	31	0	2	5	3	0	59	0	0	0	39	0	26	0	0	52	0	0	9	85	0	0	0	3	68	0	1	11	10	40	0	3	0	73	3	1	16	0	0	3	10	0	21	3	0	0	6	2	29	10	0	31	18	72	0	0	2	3	0	3	9	0	4	0	18	45	34	0	0	0	14	1	0	0	11	34	21	0	11	11	45
"190"	0	116	0	0	55	0	0	0	0	0	0	36	0	0	3	0	0	0	75	0	0	0	2	1	3	0	0	0	3	16	1	14	0	3	0	0	0	0	0	5	17	3	0	0	57	0	48	69	0	0	10	4	4	1	0	5	0	4	0	7	0	5	0	0	8	0	0	18	19	57	17	16	5	8	3	38	0	0	3	20	0	46	0	0	42	0	0	4	35	0	0	2	16	31	0	0	26	3	35	1	7	1	26	0	0	16	0	2	1	27	10	0	3	0	8	0	0	0	0	9	113	24	5	3	0	7	1	0	10	10	0	19	0	12	25	76	0	0	8	11	0	0	0	23	50	29	0	0	5	0
"191"	34	52	0	0	35	0	0	0	0	0	0	26	9	0	23	0	0	0	10	0	0	4	45	0	6	1	28	0	10	27	8	33	0	16	10	12	1	0	0	0	70	2	0	0	34	0	19	143	6	0	0	0	58	2	0	2	18	0	17	76	0	3	0	1	0	1	6	47	14	70	0	1	0	8	0	29	9	0	8	61	0	21	0	0	0	0	0	0	20	14	3	0	28	21	0	0	5	5	46	2	5	0	72	0	3	16	1	1	2	39	0	0	5	18	0	1	2	9	0	1	13	60	35	0	1	0	14	3	57	12	0	0	0	5	46	41	0	2	0	27	0	1	0	61	39	28	4	7	19	13
"192"	0	19	0	9	7	0	0	42	0	0	0	20	4	0	15	0	0	0	8	0	2	9	4	0	1	0	20	1	62	11	0	16	0	1	0	0	0	7	9	7	95	3	0	0	26	0	2	81	0	1	7	0	21	0	0	0	11	1	16	2	0	20	0	0	1	0	0	15	60	17	0	26	5	2	0	1	0	0	9	28	0	24	0	0	0	0	0	8	19	0	0	0	6	18	0	0	51	21	43	2	16	0	61	0	2	25	1	0	1	31	0	0	2	9	0	0	41	26	6	27	12	2	18	0	2	0	7	4	6	5	0	0	0	3	17	82	0	6	0	0	2	1	0	14	56	44	0	0	2	1
"193"	0	30	0	0	6	0	0	0	0	1	0	3	0	0	24	3	0	23	1	0	10	23	0	0	24	0	10	0	0	0	0	6	0	0	2	0	0	0	3	7	23	11	0	0	21	6	31	93	0	0	20	0	10	0	0	32	9	0	3	3	0	0	0	0	0	26	3	36	48	29	0	7	0	11	0	40	0	0	2	74	0	69	2	0	11	0	0	0	72	20	0	0	17	12	0	0	23	0	38	20	9	0	36	22	13	45	0	0	1	21	0	0	0	16	56	0	0	7	6	0	35	25	26	0	7	16	1	22	0	11	0	3	0	23	33	34	0	0	0	54	8	0	0	17	27	72	0	10	8	9
"194"	6	14	0	0	43	3	0	0	0	0	0	24	0	5	17	0	0	1	3	0	0	3	8	0	1	0	16	0	3	11	0	6	1	1	47	0	5	1	1	41	10	2	3	0	28	0	2	22	0	0	1	0	33	7	0	5	0	0	7	46	0	12	0	2	2	0	2	11	10	14	0	0	5	20	1	14	0	0	0	5	0	19	0	0	0	23	0	5	45	0	0	0	9	31	1	0	16	24	25	0	22	0	23	1	42	20	1	0	1	5	1	0	0	0	0	4	0	5	8	1	36	26	20	0	0	4	1	6	0	14	9	18	0	1	2	22	0	0	1	16	2	0	17	17	18	23	0	31	0	1
"195"	0	0	1	6	30	0	0	2	10	0	17	59	4	0	23	3	0	0	5	0	0	6	10	10	0	0	0	0	4	38	0	5	5	1	38	9	0	0	10	0	66	26	0	0	8	5	28	83	0	0	16	0	73	0	0	0	16	5	6	6	0	7	0	0	0	31	1	31	33	86	0	0	5	25	0	15	0	7	4	44	0	4	0	0	19	0	0	20	126	9	0	1	0	1	0	0	13	13	63	0	12	0	11	0	0	11	58	0	7	46	0	0	14	5	0	3	1	1	1	1	89	34	45	0	8	122	2	1	36	44	0	15	0	53	15	41	2	0	0	52	1	3	0	9	8	26	0	3	4	20
"196"	3	6	11	13	6	0	0	0	0	0	4	13	6	0	17	0	0	0	3	0	0	5	0	0	1	7	7	1	0	20	0	14	0	2	1	0	0	0	5	0	41	10	1	0	12	1	22	14	0	0	1	0	17	1	0	9	16	0	4	9	0	2	0	38	0	0	0	9	8	40	0	2	0	24	0	28	0	0	25	21	1	10	0	0	0	0	0	0	7	21	1	2	11	9	0	0	4	0	49	1	13	0	32	1	1	10	1	0	1	6	0	0	24	0	0	0	0	1	11	14	87	45	18	0	7	1	4	0	1	13	0	6	0	29	4	27	0	0	3	9	25	0	0	6	20	9	0	11	2	44
"197"	0	21	0	0	75	0	0	0	0	0	0	10	1	0	25	0	0	0	17	1	0	3	28	7	4	0	7	0	6	16	0	13	0	47	32	8	1	0	1	1	40	4	0	0	6	0	23	86	0	0	8	0	3	4	0	16	9	0	16	5	1	2	0	2	4	0	2	38	17	26	13	0	1	12	0	15	0	0	6	1	0	6	0	4	2	0	0	1	43	37	0	1	5	38	0	0	9	14	24	0	5	0	70	0	0	16	0	0	0	12	0	1	2	0	0	0	0	3	0	2	57	3	4	0	8	4	8	21	8	6	0	3	0	9	26	40	0	0	0	3	8	12	0	23	14	18	0	1	13	0
"198"	1	16	0	4	3	0	0	0	0	5	0	16	9	0	8	4	2	0	16	0	3	23	4	0	0	0	10	0	34	2	2	7	0	38	11	0	0	0	5	0	7	0	0	0	8	2	14	48	0	0	2	0	16	0	2	4	10	0	27	3	0	0	0	0	1	0	0	35	23	41	0	0	24	2	4	0	3	0	10	15	0	9	0	0	3	1	0	0	19	1	0	0	0	34	0	0	8	1	43	1	6	0	18	3	0	17	0	0	3	39	0	0	0	3	0	0	1	14	0	0	27	21	4	0	0	6	0	14	1	8	0	12	0	13	35	48	0	0	3	5	8	5	0	4	5	3	0	5	46	3
"199"	0	13	0	2	226	0	0	0	1	24	1	16	0	0	1	0	9	0	4	1	0	0	4	1	0	0	1	2	3	2	0	3	8	0	17	3	0	0	1	15	28	0	0	0	11	33	33	12	1	0	2	2	71	0	0	7	26	0	0	20	0	6	0	2	0	3	6	1	20	12	0	12	0	0	20	3	0	0	2	32	3	19	0	0	0	0	7	1	10	3	0	0	13	3	0	0	58	10	31	5	15	0	20	15	0	9	0	0	2	22	0	0	0	5	0	0	0	1	2	16	10	5	0	0	3	21	0	0	0	13	1	0	0	5	12	15	0	0	13	0	13	0	22	22	47	9	0	0	10	4
"200"	0	1	0	2	0	0	0	0	0	2	2	63	1	8	26	17	0	0	6	0	0	25	36	0	0	1	16	0	0	53	9	47	17	8	9	0	4	0	0	0	48	13	5	0	20	0	27	30	0	0	0	8	4	2	0	66	39	0	16	61	0	11	0	21	0	0	37	62	15	86	0	23	0	5	5	7	0	0	8	51	0	4	0	0	2	0	0	3	11	11	0	0	72	46	0	0	12	0	37	0	15	0	2	1	1	34	0	0	26	49	0	0	2	0	0	0	11	6	2	9	63	7	29	0	0	45	0	1	17	2	0	13	0	15	23	94	1	0	1	14	1	2	0	42	34	24	1	9	13	18
